mortgage,card_utilization,amount_past_due,dda_balance_9m,card_balance,card_balance_3m,card_balance_6m,card_balance_12m,delinquency_status,delinquency_status_3m,delinquency_status_6m,delinquency_status_12m,credit_inquiry,credit_inquiry_3m,credit_inquiry_6m,credit_inquiry_12m,open_trade,open_trade_3m,open_trade_6m,open_trade_12m,gender,race,race_category,status
137320.27,0.324365376,0.0,796.53,227.51,454.69,536.3,318.61,0,0,0,3,0,0,2,7,0,0,1,3,0,0,Hispanic,0
163526.7,0.768524815,754.48,0.0,1562.4,620.0,478.94,538.22,3,4,4,4,0,5,6,5,0,2,3,4,1,0,Hispanic,0
191005.32,0.050754494,0.0,0.0,50.71,123.61,164.59,475.36,0,0,1,1,0,0,3,5,0,0,1,2,0,0,Hispanic,1
206642.43,0.883949793,280.78,0.0,539.95,246.98,394.73,334.31,2,2,2,2,1,0,2,3,0,0,1,3,0,0,Hispanic,0
176083.44,0.108276182,0.0,402.31,54.55,254.7,163.73,160.93,0,0,1,1,0,0,4,8,0,0,2,3,0,0,Hispanic,0
149595.78,0.519818437,0.0,0.0,461.84,316.66,214.09,272.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
115580.12,0.265206339,0.0,0.0,1760.8,3079.09,1941.61,3567.88,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0
201977.76,0.996030044,0.0,1638.94,2682.54,1056.9,875.76,655.58,0,0,0,0,1,0,6,0,1,0,4,0,0,0,Hispanic,0
136669.06,0.432488786,0.0,0.0,641.07,645.7,1038.47,752.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
169958.64,0.242906467,792.48,0.0,875.71,1325.48,2076.29,1441.34,1,5,5,5,0,1,1,9,0,0,1,4,1,0,Hispanic,0
158950.77,0.334117751,0.0,0.0,515.15,276.08,411.39,626.57,0,2,3,4,0,5,5,6,0,3,2,1,1,0,Hispanic,1
142044.22,0.282418063,726.04,0.0,1176.91,1491.39,2708.98,1935.05,2,2,2,2,1,2,0,0,1,2,0,0,0,0,Hispanic,0
156135.35,0.093861207,42.49,0.0,69.77,260.25,469.47,357.82,1,1,1,1,0,1,0,0,0,1,0,0,0,0,Hispanic,0
259028.83,0.356665276,0.0,7192.95,1532.93,3333.69,2006.82,2877.18,0,0,1,1,0,0,4,0,0,0,1,0,1,0,Hispanic,1
170392.12,0.18400184,0.0,0.0,175.79,359.07,285.7,477.34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,Hispanic,0
126311.8,0.970291982,406.04,0.0,1224.37,657.84,391.37,377.1,4,4,5,5,1,0,8,9,1,0,3,4,0,0,Hispanic,0
224122.33,0.372221622,1572.12,0.0,2478.76,2718.8,2220.12,2981.02,1,1,1,1,1,1,1,5,1,0,1,1,1,0,Hispanic,1
169600.36,0.227194625,224.07,0.0,284.8,274.46,588.54,576.77,5,5,5,5,0,3,3,4,0,1,1,2,0,0,Hispanic,0
239731.52,0.273501775,4.73,0.0,811.14,1737.27,1225.99,1649.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1
144684.63,0.994797133,0.0,0.0,2250.72,1292.38,1738.44,1922.3,0,2,2,4,0,1,3,7,0,1,1,4,0,0,Hispanic,1
132336.32,0.379469661,210.32,0.0,522.39,330.8,622.39,992.11,5,5,5,5,2,0,0,0,0,0,0,0,0,0,Hispanic,0
125425.62,0.280882427,0.0,0.0,1299.17,3255.38,2114.55,1224.19,0,1,2,2,0,2,4,4,0,1,1,3,1,0,Hispanic,0
193322.13,0.008252694,0.0,0.0,10.54,795.4,578.85,785.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
135970.52,0.969856181,0.0,1048.92,1063.04,715.83,531.84,419.57,0,0,0,1,0,0,0,7,0,0,0,4,0,0,Hispanic,0
209353.19,0.395083296,1528.59,0.0,1997.76,1846.63,2839.34,3615.2,2,2,2,2,0,2,4,0,0,0,2,0,1,0,Hispanic,1
146833.57,0.96084392,0.0,0.0,981.82,416.8,338.32,192.72,0,0,0,1,0,0,2,6,0,0,2,3,0,0,Hispanic,0
158810.12,0.967020911,0.0,840.81,828.56,676.69,465.74,336.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
179025.0,0.635170613,535.26,0.0,1034.89,1256.25,760.6,1161.66,4,4,4,4,2,2,8,7,0,2,4,3,0,0,Hispanic,0
149683.44,0.373946401,617.85,0.0,1026.57,1128.78,1468.09,1217.1,3,3,3,3,0,0,4,5,0,0,2,3,0,0,Hispanic,0
132127.86,0.133790134,53.19,5374.21,501.25,701.76,1905.67,2149.69,1,1,1,1,0,0,4,0,0,0,3,0,1,0,Hispanic,1
137900.28,0.139647751,59.91,4364.68,372.0,620.87,1137.02,1745.87,1,1,1,1,1,1,0,0,0,1,0,0,1,0,Hispanic,0
155813.97,0.250099142,0.0,0.0,420.83,629.47,417.05,438.54,0,0,0,5,0,0,0,5,0,0,0,3,0,0,Hispanic,1
149561.46,0.183915659,0.0,7875.94,1377.52,1563.65,1457.81,3150.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
231756.29,0.299324125,0.0,0.0,1110.88,2452.74,1813.97,2539.3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,Hispanic,1
161655.5,0.116224604,0.0,7483.83,555.6,1915.81,1546.22,2993.53,0,1,1,1,0,2,0,0,0,2,0,0,1,0,Hispanic,1
194654.97,0.530859655,574.34,0.0,659.91,780.94,865.63,802.48,5,5,5,5,1,1,3,4,1,0,2,1,0,0,Hispanic,0
207870.59,0.372089402,0.0,0.0,558.97,225.0,248.26,239.52,0,0,1,2,0,0,2,7,0,0,1,5,0,0,Hispanic,1
280737.17,0.371669866,14.53,0.0,517.03,826.54,520.23,561.96,3,3,3,3,1,1,2,0,0,1,1,0,1,0,Hispanic,0
150060.57,0.876197848,0.0,0.0,2874.52,1520.14,1093.71,889.43,0,0,0,0,0,2,0,0,0,0,0,0,1,0,Hispanic,0
178302.07,0.111988652,0.0,0.0,390.69,1963.73,2205.15,1829.01,0,0,1,1,0,1,4,6,0,1,0,5,1,0,Hispanic,1
196561.27,0.528195616,43.92,2293.52,860.62,424.02,521.71,917.41,1,1,1,1,0,2,4,0,0,2,1,0,1,0,Hispanic,0
168473.55,0.350305009,322.06,0.0,1262.55,1833.16,1983.6,1224.53,1,1,1,2,0,0,2,7,0,0,1,3,1,0,Hispanic,0
160629.78,0.256777753,110.86,0.0,991.37,828.99,1111.93,1809.25,4,4,4,4,0,1,0,0,0,0,0,0,1,0,Hispanic,1
185021.72,0.09970048,0.0,0.0,195.23,1336.88,905.38,1321.48,0,3,3,3,0,1,4,6,0,0,1,3,1,0,Hispanic,0
132524.17,0.856033494,781.39,0.0,788.32,856.8,872.88,575.23,5,5,5,5,2,0,0,0,1,0,0,0,0,0,Hispanic,0
214805.5,0.194054952,0.0,0.0,359.05,1156.46,943.95,700.56,0,1,3,5,0,2,5,7,0,1,3,5,0,0,Hispanic,0
318589.68,0.223192773,0.0,2696.46,313.11,725.81,775.3,1078.59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1
175163.49,0.349346403,0.0,0.0,378.16,397.77,337.13,321.83,0,0,2,2,0,2,4,0,0,1,2,0,0,0,Hispanic,0
183644.32,0.072869801,0.0,0.0,217.69,1627.93,1181.73,965.65,0,0,0,0,0,0,0,7,0,0,0,7,1,0,Hispanic,1
205729.01,0.236582149,359.2,0.0,612.64,1712.73,1512.57,842.58,2,2,2,2,0,0,4,5,0,0,4,4,0,0,Hispanic,1
191182.58,0.209527671,0.0,6291.5,704.18,613.81,1774.86,2516.6,0,1,1,1,0,1,3,4,0,0,2,4,1,0,Hispanic,1
128562.14,0.260021902,4.49,0.0,447.56,1077.64,1025.19,926.29,4,4,4,4,0,0,0,4,0,0,0,3,0,0,Hispanic,1
175804.12,0.17682836,0.0,394.52,86.15,144.23,109.76,157.81,0,0,1,1,0,0,1,3,0,0,1,1,0,0,Hispanic,1
198329.99,0.613371749,0.0,0.0,903.83,518.89,725.33,511.7,0,5,5,5,1,4,0,0,0,3,0,0,0,0,Hispanic,0
115786.69,0.96711505,0.0,0.0,3323.36,1512.17,1483.63,919.87,0,0,1,1,0,1,3,7,0,1,0,3,1,0,Hispanic,0
203472.89,0.371404923,707.78,2928.78,943.48,477.3,402.63,1171.51,4,4,4,4,2,0,0,0,1,0,0,0,1,0,Hispanic,1
136833.88,0.036265,0.0,0.0,250.13,3887.6,3065.27,2653.45,0,1,1,1,1,0,0,0,1,0,0,0,1,0,Hispanic,0
124836.25,0.641081037,0.0,0.0,1538.71,703.04,1015.78,999.73,0,1,1,1,0,1,0,0,0,1,0,0,0,0,Hispanic,0
131946.99,0.944991074,0.0,473.11,1072.45,493.12,263.95,189.24,0,0,0,0,1,1,4,6,0,0,2,1,0,0,Hispanic,1
139237.7,0.119573863,89.13,0.0,99.53,268.7,236.91,238.07,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,0
142387.16,0.16149459,1103.27,7524.15,1159.35,941.95,2867.63,3009.66,3,3,3,3,2,0,0,5,2,0,0,1,1,0,Hispanic,0
140751.31,0.30141329,517.08,0.0,1620.84,2416.91,3831.67,2171.2,1,2,5,5,1,3,6,8,0,2,2,3,1,0,Hispanic,0
192776.36,0.894573191,0.0,0.0,3767.0,2117.54,1661.43,1846.31,0,2,5,5,0,1,3,5,0,0,1,3,1,0,Hispanic,1
151497.53,0.66750124,0.0,0.0,1092.91,1269.46,1375.59,885.29,0,0,0,1,0,0,0,7,0,0,0,4,0,0,Hispanic,0
130763.24,0.485038219,0.0,3328.06,1554.05,1055.72,2124.73,1331.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
188693.76,0.578755945,132.41,0.0,1466.5,1583.16,2043.17,1474.43,4,4,4,4,1,0,0,0,1,0,0,0,1,0,Hispanic,1
143031.71,0.043394247,168.16,0.0,185.33,230.96,1972.7,1565.19,2,4,4,4,0,2,2,5,0,0,0,3,1,0,Hispanic,0
206031.7,0.551851602,0.0,0.0,401.75,199.74,404.32,520.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
141271.02,0.110199396,0.0,0.0,330.46,583.87,922.26,995.25,0,0,1,1,0,0,3,5,0,0,1,0,1,0,Hispanic,0
143470.78,0.173019283,0.0,0.0,540.6,859.48,1520.86,1916.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
128782.2,0.121454211,524.08,0.0,543.64,2328.31,2028.93,3070.26,1,4,4,4,0,4,7,4,0,3,4,0,1,0,Hispanic,0
161702.43,0.119955056,95.51,1980.01,212.54,400.88,628.3,792.0,5,5,5,5,2,1,3,5,1,0,1,3,0,0,Hispanic,0
168292.48,0.210657286,814.43,0.0,825.85,716.22,965.72,1121.35,2,2,2,2,2,2,2,6,1,0,0,2,1,0,Hispanic,0
247451.13,0.355270501,228.23,1092.87,705.25,983.08,778.66,437.15,2,2,2,2,0,0,0,4,0,0,0,3,1,0,Hispanic,1
130298.44,0.132801435,0.0,0.0,120.93,67.17,121.7,291.97,0,1,1,1,0,1,3,8,0,0,2,3,0,0,Hispanic,0
183479.1,0.14106683,0.0,2187.7,217.87,524.84,398.94,875.08,0,0,1,1,0,0,3,1,0,0,1,0,0,0,Hispanic,0
175492.87,0.24366572,1415.87,0.0,1592.98,1296.56,2455.56,2914.22,4,4,4,4,1,0,0,10,0,0,0,7,1,0,Hispanic,0
188216.47,0.047016957,18.06,0.0,31.04,163.32,146.55,106.67,2,2,2,2,1,2,4,0,0,1,2,0,0,0,Hispanic,0
177264.79,0.681657744,0.0,0.0,1236.68,557.23,495.46,316.33,0,1,1,1,1,2,2,0,0,1,0,0,0,0,Hispanic,0
183726.24,0.071076481,0.0,0.0,34.93,157.13,293.1,263.55,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Hispanic,1
182496.04,0.26535033,499.18,1469.13,864.66,506.28,635.21,587.65,2,2,2,2,0,0,3,7,0,0,2,2,1,0,Hispanic,1
154838.51,0.166928474,0.0,0.0,184.84,207.46,165.26,178.11,0,2,2,2,0,1,0,0,0,1,0,0,0,0,Hispanic,1
141862.41,0.390550485,0.0,0.0,1159.95,1910.58,2199.2,2453.97,0,1,1,1,1,0,0,0,0,0,0,0,1,0,Hispanic,0
157003.16,0.229357715,0.0,0.0,210.16,100.15,339.78,288.22,0,0,1,1,0,0,0,2,0,0,0,2,0,0,Hispanic,0
185983.3,0.282396855,0.0,0.0,367.77,758.22,572.21,481.11,0,1,3,3,0,2,6,7,0,0,4,3,0,0,Hispanic,0
139688.03,0.502023989,450.86,2260.07,637.7,998.62,986.72,904.03,4,4,4,5,2,4,2,7,2,2,0,3,1,0,Hispanic,0
163582.7,0.254421399,0.0,4857.09,845.34,2342.77,1373.17,1942.84,0,0,1,1,0,1,2,7,0,1,2,3,0,0,Hispanic,1
175654.11,0.464230406,0.0,0.0,1664.59,2634.37,1771.36,2610.25,0,3,3,4,0,1,4,6,0,1,3,4,1,0,Hispanic,0
152657.45,0.049177583,153.79,3079.3,157.11,1079.25,593.66,1231.72,1,1,5,5,0,1,5,9,0,0,3,3,1,0,Hispanic,0
136133.3,0.057294284,0.0,0.0,98.98,1033.95,829.74,1117.95,0,0,0,1,0,0,1,0,0,0,1,0,1,0,Hispanic,0
142873.29,0.535410796,546.56,0.0,1348.17,720.03,515.28,1193.49,4,4,4,4,1,2,0,9,0,1,0,4,1,0,Hispanic,0
153185.24,0.293355276,127.71,0.0,220.53,87.62,208.93,156.85,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,0
280245.04,0.231784228,459.68,0.0,879.71,1542.39,2041.56,1840.4,1,1,1,1,1,0,0,0,0,0,0,0,1,0,Hispanic,1
125109.27,0.254068433,0.0,1526.13,337.68,705.49,897.73,610.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
226320.66,0.191140454,265.54,0.0,359.34,1358.59,975.96,1258.63,3,3,3,3,1,3,0,0,0,2,0,0,1,0,Hispanic,0
187449.72,0.848444069,1485.44,3445.46,1622.54,1754.8,1654.84,1378.18,1,1,1,1,1,1,0,0,0,1,0,0,0,0,Hispanic,0
133002.95,0.318516828,424.93,0.0,543.26,854.58,827.25,1189.37,2,3,3,3,0,2,2,5,0,1,2,3,0,0,Hispanic,0
197271.4,0.77634276,0.0,0.0,545.79,305.86,420.44,342.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
185586.27,0.508196092,458.77,0.0,659.19,349.28,185.8,205.93,1,1,1,1,0,0,1,7,0,0,0,3,0,0,Hispanic,0
242469.54,0.335026233,181.23,0.0,752.72,1711.61,1458.93,965.66,4,4,4,4,1,2,4,6,0,1,2,2,0,0,Hispanic,0
126449.99,0.795288742,0.0,0.0,1534.05,1568.44,1735.05,1139.45,0,0,0,0,0,3,3,0,0,3,2,0,1,0,Hispanic,1
166671.36,0.574169753,0.0,0.0,222.18,291.35,215.96,173.08,0,5,5,5,0,2,3,6,0,1,2,4,0,0,Hispanic,0
138792.57,0.307190674,639.21,0.0,1079.78,1909.8,2180.6,1521.96,2,2,2,2,0,3,0,0,0,2,0,0,1,0,Hispanic,0
171700.84,0.898006622,0.0,0.0,6073.92,4264.06,3679.42,2171.81,0,0,0,1,0,2,0,0,0,1,0,0,1,0,Hispanic,1
163664.98,0.597074214,0.0,0.0,521.83,242.55,178.22,151.19,0,0,0,0,0,1,0,5,0,1,0,2,0,0,Hispanic,1
130656.13,0.933415104,0.0,296.34,376.61,169.0,99.7,118.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
145755.94,0.024212813,0.0,0.0,84.84,1407.87,2448.13,2048.76,0,0,0,1,0,2,0,6,0,1,0,4,1,0,Hispanic,0
158914.28,0.138124816,0.0,0.0,158.73,328.97,225.97,334.97,0,2,2,2,0,1,0,0,0,1,0,0,0,0,Hispanic,0
197746.13,0.398716767,792.55,0.0,2002.94,1106.02,1800.83,1134.35,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0
148394.36,0.12053377,0.0,0.0,110.51,168.44,530.37,268.63,0,0,0,1,0,0,0,4,0,0,0,1,0,0,Hispanic,1
182069.62,0.389383672,329.44,2001.64,739.87,922.06,1153.78,800.66,1,2,2,2,0,0,2,0,0,0,1,0,1,0,Hispanic,0
153256.07,0.107571028,0.0,0.0,887.1,4105.35,2975.72,2270.23,0,0,0,1,0,0,0,9,0,0,0,2,1,0,Hispanic,1
121020.46,0.941243626,320.74,0.0,1633.56,993.15,914.07,546.03,2,2,2,5,1,2,2,11,1,1,0,6,0,0,Hispanic,0
141760.72,0.84461272,414.22,0.0,2333.37,1024.98,700.76,581.77,4,4,4,4,0,0,4,4,0,0,2,3,1,0,Hispanic,0
138613.96,0.118525808,37.98,0.0,141.23,435.94,749.63,498.47,5,5,5,5,2,1,0,6,1,0,0,4,0,0,Hispanic,0
155844.77,0.721437216,899.64,3708.72,1760.64,1644.57,1035.3,1483.49,2,2,2,2,1,0,0,0,1,0,0,0,0,0,Hispanic,0
135807.27,0.523754396,829.2,0.0,1456.91,1672.59,2171.15,2011.24,1,3,3,3,0,1,4,8,0,0,3,6,1,0,Hispanic,0
157454.22,0.289634673,0.0,0.0,840.78,1179.22,1466.86,1172.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
149669.13,0.721960916,0.0,0.0,4221.69,2770.26,3710.69,2648.45,0,0,1,1,0,0,2,0,0,0,0,0,1,0,Hispanic,0
143479.82,0.58852988,0.0,866.14,646.96,479.73,545.91,346.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
216056.2,0.186574095,0.0,0.0,726.94,942.43,794.83,1089.69,0,0,2,2,0,2,9,9,0,2,6,6,1,0,Hispanic,1
141091.93,0.302699285,163.52,0.0,530.94,697.07,756.65,1209.44,4,4,4,4,2,1,2,0,1,0,1,0,0,0,Hispanic,1
158934.98,0.949564524,2254.51,0.0,2474.95,1457.71,1089.57,1016.54,5,5,5,5,0,0,3,8,0,0,0,2,1,0,Hispanic,0
204102.7,0.362282333,0.0,0.0,1488.56,1013.66,2434.22,1726.38,0,0,0,1,0,0,0,6,0,0,0,2,1,0,Hispanic,0
157587.86,0.839954645,804.75,0.0,995.27,589.14,499.22,647.5,4,4,4,4,1,3,5,6,1,2,2,3,0,0,Hispanic,0
159000.21,0.953197376,1657.21,0.0,2469.95,1174.51,1512.71,1477.48,1,1,1,1,0,3,0,0,0,0,0,0,1,0,Hispanic,0
201029.04,0.463253807,165.41,723.01,353.2,397.25,310.48,289.21,1,1,4,4,0,1,1,5,0,1,1,2,0,0,Hispanic,0
232405.18,0.049464475,62.59,0.0,146.42,723.39,1812.45,1351.56,4,4,4,4,2,1,2,9,0,1,2,6,1,0,Hispanic,1
140777.96,0.606713511,1059.23,0.0,1798.36,1076.29,848.91,1768.62,1,1,1,1,0,0,1,0,0,0,0,0,1,0,Hispanic,1
153417.7,0.40739046,0.0,0.0,501.83,246.3,154.69,164.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,0
153153.94,0.382390736,0.0,0.0,1050.17,1063.0,1674.43,1189.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
155701.73,0.364400075,0.0,3339.59,753.53,1552.18,1176.15,1335.84,0,0,1,1,0,2,3,8,0,2,1,4,0,0,Hispanic,0
143461.18,0.131464374,0.0,1994.26,288.79,331.05,681.23,797.7,0,2,2,2,0,3,4,0,0,2,2,0,1,0,Hispanic,1
134208.35,0.413481806,0.0,0.0,4331.52,5548.7,3819.89,2135.45,0,2,2,2,0,1,3,7,0,1,2,4,1,0,Hispanic,1
163998.12,0.244090497,0.0,2425.69,681.24,1973.17,1271.78,970.28,0,0,0,0,1,0,0,0,1,0,0,0,1,0,Hispanic,1
129923.58,0.52618578,0.0,0.0,1245.25,811.6,938.62,864.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
196167.37,0.121754716,0.0,0.0,349.28,1973.07,1080.29,1913.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Hispanic,1
152469.61,0.554806161,414.72,0.0,840.78,1093.57,580.13,565.46,5,5,5,5,0,1,3,5,0,0,1,2,1,0,Hispanic,0
130363.76,0.740704009,0.0,0.0,522.55,293.63,288.0,373.53,0,1,1,1,0,0,0,3,0,0,0,3,0,0,Hispanic,0
187084.69,0.757652322,0.0,0.0,872.68,444.48,706.01,919.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hispanic,1
145253.97,0.904656589,10332.42,0.0,10505.34,7048.68,9196.51,7163.58,1,1,1,1,0,2,5,0,0,1,2,0,1,0,Hispanic,0
191990.18,0.816738098,0.0,0.0,448.88,329.81,428.8,302.08,0,0,0,0,0,0,0,5,0,0,0,3,0,0,Hispanic,0
175319.5,0.186203843,326.02,0.0,991.13,3176.73,2158.36,2574.93,5,5,5,5,1,3,5,4,0,2,2,0,1,0,Hispanic,1
159012.55,0.619607625,0.0,2026.57,1179.22,488.28,996.99,810.63,0,0,2,2,0,0,3,6,0,0,1,4,1,0,Hispanic,1
124625.3,0.528603706,300.13,0.0,683.13,833.34,593.49,489.55,1,1,2,2,1,3,3,7,0,1,1,4,0,0,Hispanic,0
145302.18,0.98301537,313.33,0.0,1781.9,684.42,514.23,686.03,5,5,5,5,2,3,5,10,1,3,3,3,0,0,Hispanic,0
158778.74,0.313756416,0.0,1674.65,670.15,864.04,1065.9,669.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
154486.14,0.46000663,48.1,0.0,282.88,265.83,167.43,339.35,4,4,4,4,1,1,2,0,0,0,1,0,0,0,Hispanic,0
147813.0,0.282285492,0.0,1745.45,266.8,282.64,553.74,698.18,0,0,0,1,0,0,4,5,0,0,2,1,0,0,Hispanic,0
169042.6,0.762363213,387.74,2318.02,2045.57,2224.21,1340.26,927.21,4,5,5,5,1,0,3,5,1,0,0,2,1,0,Hispanic,0
128754.51,0.091156046,17.08,0.0,130.65,146.08,261.78,294.9,5,5,5,5,1,2,2,7,0,2,1,5,1,0,Hispanic,0
188306.19,0.992957226,0.0,0.0,11177.21,9350.38,9161.01,6149.86,0,0,0,0,1,1,0,5,0,0,0,3,1,0,Hispanic,0
168820.16,0.412577471,0.0,0.0,409.53,547.22,689.89,658.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Hispanic,1
154136.36,0.129800308,20.12,610.3,148.7,336.97,459.23,244.12,5,5,5,5,2,0,2,0,2,0,1,0,0,0,Hispanic,1
173720.89,0.871417968,708.84,0.0,2044.79,2214.89,1265.01,1473.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,Hispanic,0
169594.37,0.47997058,0.0,0.0,632.33,461.86,486.83,316.86,0,4,4,4,0,1,3,6,0,0,2,4,0,0,Hispanic,0
167598.53,0.940511121,0.0,0.0,3301.35,1604.9,1762.4,1236.78,0,0,0,1,0,0,0,7,0,0,0,4,1,0,Hispanic,1
134866.68,0.990767232,0.0,3160.39,3001.31,2179.59,1464.96,1264.15,0,0,0,2,0,0,0,5,0,0,0,1,1,0,Hispanic,0
179582.81,0.331423973,412.23,0.0,508.91,946.26,503.98,477.71,4,4,4,4,0,1,2,6,0,0,2,4,0,0,Hispanic,0
142815.57,0.472018459,0.0,0.0,1046.87,1585.47,1483.53,1001.04,0,0,1,1,1,0,4,6,1,0,4,2,0,0,Hispanic,0
145408.13,0.642501842,1751.96,0.0,3411.11,2666.24,1459.87,1992.65,1,1,1,1,1,1,0,0,0,0,0,0,1,0,Hispanic,0
165856.29,0.167498567,0.0,0.0,389.8,424.87,704.19,1339.72,0,0,5,5,1,0,9,6,1,0,5,2,1,0,Hispanic,0
154276.51,0.685689542,0.0,0.0,497.0,399.4,310.49,286.35,0,0,0,1,0,2,4,5,0,1,1,3,0,0,Hispanic,0
171894.81,0.987623377,0.0,0.0,1735.32,721.77,491.78,913.27,0,0,0,0,1,0,0,7,0,0,0,2,1,0,Hispanic,0
185446.8,0.153317067,0.0,0.0,123.9,286.37,177.56,409.47,0,0,1,1,0,0,3,0,0,0,1,0,0,0,Hispanic,1
171994.72,0.930502773,230.25,323.17,255.21,135.7,175.08,129.27,1,1,2,2,0,0,4,6,0,0,3,5,0,0,Hispanic,0
163046.25,0.303161701,0.0,0.0,1617.99,2413.78,2356.44,1702.36,0,2,2,2,0,0,0,5,0,0,0,3,1,0,Hispanic,1
174883.2,0.401463241,79.14,0.0,544.52,1056.56,700.15,400.77,4,4,4,4,1,1,0,0,1,1,0,0,0,0,Hispanic,0
239055.75,0.411889452,219.71,0.0,733.54,1203.24,1293.42,1014.19,1,2,2,2,0,0,8,9,0,0,3,6,0,0,Hispanic,0
149030.06,0.624395048,0.0,0.0,1307.35,1243.86,1345.65,813.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,0
156665.05,0.336963241,0.0,0.0,332.72,333.17,265.97,318.61,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Hispanic,1
187543.86,0.631459618,829.68,0.0,1399.0,862.11,556.93,1231.71,4,4,4,4,2,1,0,2,2,0,0,2,1,0,Hispanic,0
176883.16,0.316387868,0.0,0.0,780.92,591.99,1109.43,1625.09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Hispanic,1
172151.99,0.710742179,0.0,0.0,1737.84,1130.86,1133.65,828.49,0,1,1,1,0,2,5,5,0,2,2,1,1,0,Hispanic,0
151483.03,0.922846081,0.0,0.0,3624.78,3553.99,2782.91,3270.64,0,0,0,2,0,0,0,7,0,0,0,5,1,0,Hispanic,1
202691.44,0.035610431,47.09,3231.28,102.41,470.48,1572.22,1292.51,1,1,1,1,1,2,1,4,0,2,1,2,1,0,Hispanic,1
225282.91,0.163281198,261.02,0.0,325.88,311.28,1117.03,722.27,2,2,2,2,1,2,2,5,1,0,0,1,1,0,Hispanic,1
123153.46,0.33357955,246.07,0.0,929.8,1206.1,1859.6,1080.79,3,3,3,3,1,0,2,0,0,0,0,0,1,0,Hispanic,0
141537.59,0.226359698,0.0,0.0,689.92,2224.49,2390.85,2492.23,0,2,2,2,0,0,2,8,0,0,1,4,1,0,Hispanic,1
136309.7,0.261963028,0.0,0.0,817.01,2296.83,2386.95,1424.18,0,1,1,2,0,1,0,3,0,0,0,1,1,0,Hispanic,0
160140.64,0.485505868,470.42,0.0,605.46,925.07,857.88,599.99,3,3,3,5,1,2,4,6,0,2,1,3,1,0,Hispanic,0
168169.34,0.837183302,0.0,1136.7,1245.53,730.19,582.13,454.68,0,1,2,2,0,0,3,5,0,0,1,2,0,0,Hispanic,0
152416.66,0.238081287,0.0,11759.4,1544.35,4761.49,3909.98,4703.76,0,1,1,1,0,1,2,5,0,0,1,2,1,0,Hispanic,0
142326.33,0.171281539,0.0,4237.02,704.68,1956.24,1904.7,1694.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Hispanic,1
157013.41,0.189223871,135.55,0.0,143.18,163.74,333.81,281.66,2,2,2,2,1,0,0,0,0,0,0,0,0,0,Hispanic,1
122422.08,0.43024905,0.0,0.0,1328.98,1573.25,2170.51,1662.61,0,1,1,1,0,1,0,0,0,0,0,0,0,0,Hispanic,0
174397.62,0.240366491,58.47,0.0,134.72,294.69,214.74,146.84,1,2,2,2,0,0,5,5,0,0,3,4,0,0,Hispanic,0
142315.03,0.39555401,121.53,0.0,1460.07,2221.42,2829.22,1669.34,1,1,1,1,0,0,2,7,0,0,2,3,1,0,Hispanic,1
148420.32,0.182120576,0.0,0.0,138.81,401.4,518.25,426.11,0,5,5,5,1,4,1,7,1,1,1,3,0,0,Hispanic,0
